186.8873	C18-neg	1.07E-05	2.190344948
243.9676	C18-neg	0.006916673	1.625158711
215.8679	C18-neg	6.72E-07	2.261649116
477	C18-neg	0.002574606	-1.828240674
475	C18-neg	0.003755541	-1.777185175
803	C18-neg	0.000829105	1.967754892
181.9462	C18-neg	0.00099575	-1.82947778
215.8677	C18-neg	0.00016645	2.062064038
376	C18-neg	0.004316508	1.801634366
491	C18-neg	0.000145129	2.082940877
806	C18-neg	0.00023181	2.059415108
359	C18-neg	1.26E-05	2.174046665
